@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.15605,0.55935,-0.041209,0.89513,-55.509,0,0.19651,0.78778,1.5892,0.44065,0.23061,0.50008,0.17069,0.19651,752.65,0.48495,1.7878,0.19651,0.12365,35.811,0.89398,0.21976,0.098192,0.3296,0.31596,0.41262,6.4442,-0.06357,4.2052,0.34079,0.14511,105.02,3.4756,2.4417,0.22344,1.5892,1.5604,0.56615,0.1406,0.050135,0.063308,0.13828,76.262,40.451,1.0008,0.49833,41.67,0.14501,0.091248,0.62885,0.39296,0.28772,0.67975,0.87334,-661,0.1406,0.35413,0.87754,0.2848,10.192,9.0234,90.251,4.0443,2.4515,0
-0.053078,0.38736,0.52903,2.5055,123.09,0,-0.053078,1.5816,2.0217,0.61264,0.029139,-0.15105,0.035441,-0.053078,1973.3,0.18497,2.5816,-0.053078,-0.026255,11.524,0.92534,0,-0.026255,0.32224,0.5958,0.18497,0,4.4243,4.4728,0.050499,-0.052509,87.446,4.174,3.7865,0.016908,2.0217,22.708,0.6486,0.0083633,0.82988,0.10352,0,106.31,94.782,-0.83155,2.3238,15.884,-0.12473,-0.061696,2.2729,0.3514,0.23958,5.1236,5.4243,15714,0.27448,-0.086638,0.76839,0.058698,31.673,3.851,63.444,5.7531,16.907,0
0.031475,0.083783,0.40167,5.7942,165.95,0.22308,0.046647,10.288,1.1507,0.86193,0.046647,0.55676,0.15998,0.046647,234.8,1.5545,11.936,0.046647,0.057299,35.701,1.1127,0.053713,0.038663,0.28873,0.86193,1.3734,0.75924,0.78062,4.9988,-0.16132,0.057299,43.226,8.444,0.6411,0.053713,0.82106,?,0.86193,0.065979,2.9786,0.020061,0.065979,105.76,70.06,0.39528,4.8437,41.083,-0.029879,-0.036703,5.7942,0.083783,0.11843,1.6751,1.6751,40054,0.13099,0.036517,0.86901,0,10.224,5.2098,37.564,9.7168,1.5822,0
0.39447,0.25241,0.48295,3.6797,132.1,0,0.48977,2.9617,1.627,0.74759,0.49618,2.7176,0.32876,0.48977,172.25,2.119,3.9617,0.48977,0.30103,18.206,1.1777,0.49144,0.24246,1.268,0.59648,1.7415,76.583,1.4338,4.9015,-0.10831,0.30117,58.08,6.2844,4.487,0.49437,1.627,102.05,0.75329,0.30386,2.3936,0.015682,0.30206,52.002,33.796,4.8609,3.2294,26.153,0.44634,0.27434,2.6273,0.18022,0.15912,2.2195,2.2364,38496,0.30386,0.52766,0.70097,0.0076291,20.048,10.8,40.432,9.0275,4.8302,0
0.069819,0.53007,-0.19642,0.62944,-63.613,0,0.085752,0.88654,1.5635,0.46993,0.097667,0.16178,0.068533,0.085752,1805.6,0.20215,1.8865,0.085752,0.054847,12.263,1.0117,0.095075,0.044656,0.17067,0.37468,0.17209,7.9795,-0.29477,3.3434,0.32395,0.055939,133.14,2.7414,2.7414,0.11034,1.5635,?,0.46993,0.070572,0.052102,0.1517,0.060809,71.444,59.181,1.3292,0.53035,13.194,0.073676,0.047123,0.62944,0.53007,0.36477,0.70523,0.70523,-433.05,0.070572,0.14857,0.94535,0,29.765,6.1675,123.75,2.9496,2.3464,0
0.71048,0.12965,0.79787,7.1541,210.09,0.00074238,0.71048,6.7132,2.3598,0.87035,0.71048,5.4801,0.30108,0.71048,66.605,5.4801,7.7132,0.71048,0.30108,0,1.4461,0,0.30108,0.99894,0.81901,5.4801,?,11.008,2.9885,-0.25623,0.67405,34.67,10.528,10.528,0,2.3598,?,0.87035,0,5.674,?,0,29.681,29.681,?,7.1541,0,0,0,7.1541,0.12965,0.094986,12.008,12.008,777.04,0.42159,0.81632,0.57864,0,?,12.297,20.053,18.201,32.557,0
0.023262,0.71839,0.080355,1.4187,-0.91805,-0.053099,0.021517,0.31886,1.0689,0.22907,0.021517,0.11211,0.075366,0.021517,3644.3,0.10016,1.392,0.021517,0.022538,31.066,1.2786,0.040376,0.024366,-0.056815,0.22907,0.10258,0.45207,0.11042,5.0506,0.69778,0.022538,78.433,4.6537,0.056203,0.040376,0.96587,0.36283,0.75554,0.042292,0.27865,0.26009,0.042292,83.652,52.586,0.28628,0.99531,33.208,-0.010058,-0.010536,0.37901,0.19192,0.21488,0.31477,1.0382,9029.2,0.064476,0.10155,0.93552,2.2983,11.749,6.9411,73.376,4.9744,1.3119,0
0.10087,0.33563,0.27967,2.3418,31.904,0,0.10087,1.9795,1.1485,0.66437,0.1017,0.48394,0.10807,0.10087,986.91,0.36984,2.9795,0.10087,0.087822,65.555,0.98375,0,0.087822,0.31467,0.60237,0.36984,0,0.54634,5.308,0.2556,0.19694,93.165,3.9178,2.433,0.0071414,1.1485,2.3273,0.78547,0.0062178,0.21657,0.48095,0,140.77,75.216,0.48898,1.3521,92.205,-0.023261,-0.020253,1.4543,0.20843,0.25525,1.2979,1.5344,56833,0.28904,0.15182,0.71528,0.18227,5.5679,4.8527,66.237,5.5105,2.2437,0
-0.09004,0.55954,0.29818,1.6411,81.916,0,-0.09004,0.78718,1.1629,0.44046,-0.084127,-0.1936,-0.077428,-0.09004,-2268.2,-0.16092,1.7872,-0.09004,-0.077428,10.813,0.78678,0,-0.077428,0.25217,0.29483,-0.16092,0,1.2596,3.5588,0.21015,-0.15219,146.47,2.492,2.0713,0.18057,1.1629,?,0.44046,0.15528,0.67762,?,0,140.65,129.84,-2.6136,1.567,10.85,0,0,1.3641,0.46509,0.40129,1.8606,1.8606,1079.7,0.0033499,-0.20442,1.005,0,33.755,2.8112,145.98,2.5003,4.9123,0
0.17615,0.25308,0.17044,1.7865,28.381,0.43663,0.17615,2.9268,1.157,0.7407,0.17615,0.81288,0.22001,0.17615,342.14,1.0668,3.9513,0.17615,0.14354,27.461,1.0159,0.18541,0.14354,0.43663,0.7407,1.0668,1.7481,0.2781,4.7127,0.15423,0.14354,74.575,4.8944,0.73262,0.18541,1.2552,8.1037,0.77708,0.15109,0.30319,0.029796,0.15109,95.605,68.144,1.9079,1.3605,31.773,0.091572,0.07462,1.5297,0.2167,0.20431,1.2086,1.2679,8794.9,0.13573,0.23781,0.86427,0.049115,13.292,5.3563,64.453,5.6631,2.0024,0
0.028164,0.69667,0.06004,1.1445,-18.972,0,0.03477,0.4354,1.8338,0.30333,0.054997,0.0837,0.049392,0.03477,2807.5,0.13001,1.4354,0.03477,0.018961,29.343,0.98288,0.053964,0.015358,0.09109,0.17628,0.12053,2.668,0.11446,3.9046,0.37733,0.028925,86.131,4.2377,2.5269,0.073393,1.8338,1.7204,0.49401,0.040022,0.017282,0.21156,0.029427,93.205,63.863,0.19104,0.78965,30.566,-0.0018409,-0.0010039,0.68246,0.41541,0.23598,0.57827,0.94177,482.01,0.040023,0.092848,0.98105,0.6286,12.439,5.7154,82.684,4.4144,3.4959,0
0.080478,0.29252,0.57249,11.715,66.834,0,0.11047,2.4186,1.1042,0.70748,0.16364,2.0675,0.11594,0.11047,834.03,0.43764,3.4186,0.11047,0.10004,42.334,1.0321,0.1528,0.072885,0.60204,0.43595,0.33512,2.8737,1.5304,5.261,0.26492,0.10004,53.042,8.1299,1.4849,0.73651,1.1042,?,0.70748,0.66702,7.1015,0.05724,0.13838,81.482,39.148,0.6284,9.318,107.61,0.13524,0.12249,2.1397,0.053429,0.123,1.8913,1.8913,11.715,0.66702,0.11375,0.41903,0,8.6218,9.3236,17.662,20.666,2.9517,0
0.11456,0.51358,0.24297,1.7371,0.60197,0,0.14319,0.94713,1.3475,0.48642,0.23726,0.43439,0.16379,0.14319,849.34,0.42974,1.9471,0.14319,0.10627,63.528,?,0.16728,0.085014,0.14319,0.41175,0.37398,1.7783,0.56849,4.25,0.35419,0.11655,94.22,3.8739,2.4865,0.070471,1.3475,3.2725,0.58973,0.052298,0.12966,0.069934,0.12414,143.53,79.999,0.48845,1.0256,67.034,0.089765,0.066617,1.1149,0.32965,0.25814,1.1381,1.3799,4320.9,0.052298,0.23551,0.90554,0.21239,5.7455,4.5625,89.292,4.0877,3.1528,0
0.020653,0.65481,-0.2267,0.58217,-134.98,0,0.020653,0.52715,1.1457,0.34519,0.034538,0.038064,0.066259,0.020653,3148.4,0.11593,1.5272,0.020653,0.018026,51.432,0.57297,0.034509,0.018026,0.31967,0.020653,0.11593,2.4852,-0.33138,3.312,0.56757,0.030128,180.62,2.0209,1.6745,0.049247,1.1457,2.3426,0.41111,0.042984,0.012523,0.24314,0.03012,98.465,47.033,0.12793,0.28462,53.742,-0.020753,-0.018114,0.48238,0.54258,0.49484,0.50456,0.60092,-465.02,0.042984,0.059831,0.9821,0.19098,7.0968,7.7605,172.85,2.1116,1.6747,0
0.029394,0.70624,-0.10976,0.78649,-34.922,0,0.065508,0.41594,2.8153,0.29376,0.16635,0.12743,0.058153,0.065508,1574.5,0.23182,1.4159,0.065508,0.023269,16.446,1.0943,0.16559,0.010441,0.20598,0.13674,0.18068,1.642,-0.18425,3.4573,0.25083,0.052322,73.949,4.9358,3.5927,0.27797,2.8153,1.4437,0.48594,0.098735,0.00014797,0.089239,0.058819,52.408,35.961,0.23172,0.53972,18.248,0.067381,0.023934,0.57247,0.51406,0.2026,0.49313,0.81575,-314.55,0.098735,0.10006,0.97699,0.65422,22.194,10.15,66.648,5.4766,4.726,0
0.15641,0.31121,0.53074,3.6132,70.39,0,0.20202,2.2133,1.9021,0.68879,0.20704,0.99471,0.14739,0.20202,405.18,0.90083,3.2133,0.20202,0.10621,38.303,0.94113,0.20276,0.082231,0.36961,0.66934,0.75427,40.434,1.994,4.3403,0.015736,0.10768,42.791,8.5298,5.5666,0.16973,1.9021,117.36,0.69335,0.089235,1.423,0.036905,0.1066,85.361,47.058,0.7836,2.6304,42.056,0.12444,0.065423,2.358,0.2031,0.11724,2.5878,2.6049,11620,0.089235,0.22708,0.89847,0.0066089,9.5293,7.7564,38.973,9.3655,7.1463,0
0.10054,0.33315,0.27517,3.912,33.161,-0.0034133,0.12424,2.0017,1.0231,0.66685,0.14446,1.3148,0.15782,0.12424,753.11,0.48465,3.0017,0.12424,0.12143,69.261,0.77409,0.14385,0.098274,0.4228,0.6652,0.41353,7.1137,0.43654,4.6345,0.25405,0.13423,39.337,9.2789,2.6319,0.14627,1.0231,0.75664,0.89883,0.14298,0.8142,0.061326,0.14061,104.44,35.174,0.51789,1.8575,80.816,0.10663,0.10422,1.1096,0.094493,0.10777,1.0579,1.426,11862,0.14298,0.15077,0.87916,0.34787,5.2699,10.377,33.712,10.827,1.623,0
0.013764,0.85848,-0.092518,0.79205,-57.743,0,0.016899,0.16485,1.3614,0.14152,0.050013,0.037984,0.05388,0.016899,4271.9,0.085442,1.1649,0.016899,0.012413,28.454,1.123,0.04972,0.010111,0.056454,0.13593,0.081791,1.5015,-0.14286,4.0515,0.6194,0.029628,121.34,3.008,1.5588,0.023126,1.3614,1.6057,0.29488,0.016987,0.049904,0.26953,0.036522,88.525,60.071,0.1297,0.55351,28.946,-0.006732,-0.0049451,0.41047,0.4449,0.33245,0.21853,0.45533,-1041.6,0.016987,0.09726,0.98789,1.0837,12.828,6.0761,119.28,3.0599,2.1021,0
-0.055573,0.96478,-0.19566,0.75477,-81.631,-0.058355,-0.055573,0.036508,2.026,0.035222,-0.026712,-0.069651,-0.016269,-0.055573,-10684,-0.034164,1.0365,-0.055573,-0.02743,32.234,0.61876,0,-0.02743,-0.097359,-0.084706,-0.034164,0,-0.49188,3.3994,0.46918,-0.05486,163.88,2.2273,1.842,0.068653,2.026,5.3145,0.11487,0.033886,0.04698,1.4222,0,101.74,69.508,-0.3106,0.53053,36.748,-0.022612,-0.011161,0.6242,0.79788,0.44898,0.088545,0.28878,-490.76,0.12284,-1.5778,0.89787,2.2613,11.324,5.2512,143.74,2.5392,5.0931,0
0.0082221,0.62579,0.032846,1.0584,-33.872,0.00023889,0.0082221,0.59799,1.1882,0.37421,0.02694,0.01463,0.058055,0.0082221,3311.1,0.11023,1.598,0.0082221,0.0069196,45.781,0.88524,0.02694,0.0069196,0.028856,0.35068,0.11023,1.4393,0.081075,3.6283,0.45671,0.022673,157.21,2.3217,2.0851,-0.11662,1.1882,?,0.37421,-0.098142,0.14942,0.23785,0.022673,156.93,111.15,0.055168,0.79326,41.689,-0.03382,-0.028462,0.95059,0.56202,0.43071,0.92368,0.92368,139.56,-0.098142,0.021972,0.99384,0,7.9728,3.2837,172.64,2.1142,2.9329,0
0.079233,0.35036,0.51015,2.4576,18.476,0,0.079233,1.8542,2.0391,0.64964,0.097552,0.22639,0.047759,0.079233,1313.1,0.27797,2.8542,0.079233,0.038856,72.086,0.99465,0,0.038856,0.0794,0.4076,0.27797,0,3.6476,3.6157,0.16228,0.088092,80.154,4.5537,4.549,0.024382,2.0391,?,0.64964,0.011957,0.13144,0.64327,0,145.73,73.643,0.19674,1.3069,92.23,-0.018155,-0.0089032,2.455,0.34999,0.2196,4.645,4.645,2105.5,0.21841,0.12196,0.80109,0,5.0634,4.9564,62.647,5.8263,14.58,0
0.50145,0.32883,0.34253,2.0416,65.109,0,0.50145,2.0411,2.101,0.67117,0.50145,1.5249,0.24275,0.50145,235.34,1.551,3.0411,0.50145,0.23867,8.9204,0.80514,0,0.23867,1.375,0.62473,1.551,?,1.0423,3.8706,0.10721,0.47735,75.039,4.8641,4.8641,0.00049258,2.101,?,0.67117,0.00023445,0.32554,1.2801,0,98.038,89.117,9.7659,1.8855,11.717,-0.008563,-0.0040757,2.0416,0.32883,0.20559,2.0423,2.0423,2543,0.23869,0.74712,0.76258,0,40.917,4.0957,57.128,6.3892,6.3929,0
0.38775,0.69831,0.49892,2.4444,23.93,0,0.38775,0.43202,4.6485,0.30169,0.40028,1.1225,0.087626,0.38775,625.74,0.58331,1.432,0.38775,0.083413,17.178,1.1999,0.38722,0.083413,0.64318,0.22359,0.58331,30.898,3.2051,3.4919,0.14629,0.085501,29.776,12.258,6.0635,0.41431,4.6485,3.3303,0.48952,0.089128,0.052931,0.057219,0.0833,64.861,47.684,1.7724,1.8111,18.858,0.36763,0.079086,1.2091,0.34542,0.081577,1.9381,3.1448,1548.5,0.089128,1.2853,0.91701,0.62263,21.249,7.6546,27.122,13.458,29.863,0
-0.30315,1.0737,-0.62854,0.41459,-137.31,0,-0.30315,-0.068606,1.2118,-0.07366,-0.26144,-0.28236,-0.17418,-0.30315,-1856.7,-0.19659,0.93139,-0.30315,-0.25017,38.975,0.68692,-0.26151,-0.25017,-0.4764,-0.11773,-0.19659,-6.2691,-1.1327,3.0548,0.85558,-0.22588,188.07,1.9407,1.9407,-0.87189,1.2118,?,-0.07366,-0.7195,0.035924,-0.21123,-0.2158,122.46,83.481,-2.3428,0.29407,22.666,-0.3536,-0.29179,0.41459,1.0737,0.51527,-0.13275,-0.13275,-713.07,-0.7195,4.1156,1.1616,0,9.365,4.3723,323.39,1.1287,2.1839,0
0.18807,0.45751,0.44084,2.9952,90.571,0.18807,0.18807,1.0335,1.2368,0.47282,0.18807,0.85118,0.10913,0.18807,776.29,0.47019,2.1857,0.18807,0.095406,8.6417,?,0.38579,0.095406,0.18807,0.47282,0.47019,2.4206,1.3034,4.2363,0.080486,0.095406,50.601,7.2133,0.84322,0.38579,2.0805,2.6002,0.70939,0.19571,1.3526,0.036435,0.19571,67.201,58.559,4.0297,2.784,10.688,0.35874,0.18199,1.4465,0.22095,0.13863,1.398,2.0975,7596.1,0.19148,0.39776,0.80852,0.50032,42.237,6.233,40.912,8.9216,5.8284,0
0.25631,0.3284,0.47117,2.8927,65.035,0.33487,0.25631,2.0451,2.1328,0.6716,0.25796,1.0296,0.16538,0.25631,339.82,1.0741,3.0451,0.25631,0.12018,20.131,0.86868,0.2484,0.12018,0.42467,0.66915,1.0741,151.29,1.6834,3.4231,-0.055412,0.12095,45.501,8.0218,6.081,0.13582,2.1328,?,0.6716,0.06368,1.8348,0.031746,0.11647,45.067,24.936,2.1789,2.4201,21.501,0.15199,0.071262,2.1928,0.24894,0.12466,2.3996,2.3996,1248.3,0.06368,0.38164,0.88666,0,18.131,14.637,42.603,8.5674,7.6202,0
0.075666,0.2381,0.077697,1.3743,-2.0488,0.28456,0.094286,2.9558,1.0004,0.70377,0.094286,0.45423,0.064883,0.094286,629.51,0.57982,4.1999,0.094286,0.044312,15.211,0.98293,0.099706,0.035561,0.34752,0.70377,0.50161,0.46877,0.10871,4.0901,0.09059,0.044312,35.62,10.247,0.41875,0.099706,2.2405,6.4392,0.7343,0.046859,0.22271,0.05456,0.046859,41.005,25.794,0.85331,0.94712,15.217,0.055936,0.026289,1.1981,0.20757,0.09759,0.98467,1.0274,956.1,0.0003823,0.10751,0.99962,0.043382,23.996,14.15,35.607,10.251,2.977,0
0.16994,0.37969,0.076773,1.3395,12.901,0.34181,0.16994,1.3405,1.1483,0.50897,0.16994,0.75148,0.20443,0.16994,567.82,0.64281,2.6337,0.16994,0.14235,12.451,1.1164,0.17244,0.14235,0.34181,0.50897,0.64281,1.6586,0.11013,4.23,0.26504,0.14235,79.393,4.5974,0.45417,0.17244,1.2176,1.7076,0.66252,0.14444,0.28616,0.050627,0.14444,72.825,60.375,4.1729,1.1594,14.297,0.098318,0.082351,0.7978,0.22614,0.21751,0.73014,0.95042,1303.7,0.12916,0.33389,0.87084,0.30168,29.316,6.0456,69.138,5.2793,1.7127,0
0.45609,0.83905,-0.018927,0.97744,-15.659,0,0.45636,0.19182,3.3471,0.16095,0.48017,0.5439,0.14235,0.45636,642.78,0.56785,1.1918,0.45636,0.13634,11.104,0.80094,0.48017,0.13626,1.5635,0.10572,0.56753,20.165,-0.10522,3.1029,0.25047,0.14346,107.02,3.4104,3.4104,0.48557,3.3471,?,0.16095,0.14507,0.0042337,0.055907,0.14346,89.047,77.943,4.479,0.85608,12.989,0.46007,0.13746,0.97744,0.83905,0.29322,0.89478,0.89478,-23.987,0.14507,2.8337,0.86371,0,32.87,4.6829,91.498,3.9891,18.608,0
0.044657,0.14104,0.16696,2.1838,2.9305,0.081205,0.024327,5.3023,1.021,0.74781,0.024327,0.17248,0.062952,0.024327,564.48,0.64661,7.0903,0.024327,0.016793,38.483,1.2177,0.039936,0.030826,0.10397,0.74781,0.79076,0.28148,0.24126,4.5382,0.09116,0.016793,36.283,10.06,0.28316,0.039936,1.4607,?,0.74781,0.027568,0.086448,0.043414,0.027568,74.529,36.046,0.29238,1.1008,39.293,-0.026933,-0.018592,2.1838,0.14104,0.099406,1.0806,1.0806,5765,0.020611,0.059717,0.97939,0,9.4846,10.126,35.535,10.271,2.0934,0
-0.043553,0.77337,-0.37139,0.45838,-457.19,-0.209,-0.043251,0.28989,0.89703,0.22419,-0.043251,-0.063075,-0.052639,-0.043251,-16603,-0.021984,1.293,-0.043251,-0.13391,58.463,7.6222,-0.056612,-0.13484,-0.2087,0.22419,-0.022375,-1.5722,-0.54163,5.1051,1.8315,-0.13391,695.09,0.52511,-0.073201,-0.056612,0.35907,2.995,0.31187,-0.17527,0.26633,-0.83739,-0.17527,148.82,90.353,-0.84185,0.38293,52.443,-0.082861,-0.25654,0.40641,0.6857,1.9044,0.32696,0.45482,-47304,-0.11478,-0.19427,1.1148,0.39105,6.2433,4.0397,774.88,0.47104,0.47105,0
0.39498,0.44125,0.44686,2.0127,-5.6146,0,0.44053,1.2663,3.2865,0.55875,0.45272,0.99837,0.14052,0.44053,348.76,1.0466,2.2663,0.44053,0.13404,0,0.75299,0.45269,0.12018,0.61631,0.48027,0.94333,37.142,3.9939,2.8043,0.098632,0.13464,56.888,6.4162,6.4162,0.45531,3.2865,?,0.55875,0.13854,1.3774,0.031033,0.13774,31.134,31.134,?,2.0127,0,0.43142,0.13127,2.0127,0.44125,0.15586,4.9939,4.9939,284.73,0.13854,0.7069,0.86596,0,?,11.724,49.006,7.448,29.373,0
0.0023076,0.32097,0.26709,1.8321,-6.018,0,0.0087384,2.1155,2.347,0.67903,0.034327,0.027225,0.027931,0.0087384,1787.2,0.20423,3.1155,0.0087384,0.0037232,47.375,0.81815,0.034038,0.00098323,0.0745,0.52188,0.1842,1.3302,0.64837,2.6845,0.12156,0.0037232,50.881,7.1735,7.1735,0.04449,2.347,?,0.67903,0.018956,0.1111,0.11776,0.014503,85.908,38.533,0.0075752,0.88304,48.291,-0.022777,-0.0097046,1.8321,0.32097,0.1394,1.6484,1.6484,129.17,0.018956,0.0033984,0.9963,0,7.7044,9.4725,49.917,7.3122,5.6974,0
0.02574,0.52098,0.15595,1.5547,-49.458,0.32641,0.027872,0.91945,1.0023,0.47902,0.066483,0.099131,0.10218,0.027872,1856.7,0.19658,1.9195,0.027872,0.027808,36.088,0.81679,0.056343,0.025681,0.16697,0.44225,0.19249,1.4593,0.27706,4.8861,0.51977,0.027808,128.7,2.8563,1.5415,0.20492,1.0023,1.4095,0.71883,0.20445,0.55539,0.13268,0.056212,102.31,66.225,0.25974,1.2022,45.039,-0.0182,-0.018158,0.83903,0.28117,0.3501,0.85101,1.2771,1.5547,0.20445,0.053736,0.82047,0.50064,10.114,5.5115,102.39,3.5649,1.7807,0
0.15223,0.40013,0.32519,1.822,48.331,0.45607,0.19068,1.4413,1.1077,0.57672,0.19068,0.48198,0.11851,0.19068,645.97,0.56504,2.4992,0.19068,0.099945,18.423,1.1025,0.1839,0.07979,0.57115,0.57672,0.46894,1.0678,1.1648,5.038,0.1684,0.099945,83.841,4.3535,0.4596,0.1839,1.945,138.38,0.58123,0.096392,0.20546,0.059983,0.096392,122.35,103.93,1.5808,1.5786,20.408,0.14849,0.077832,1.8014,0.39562,0.2297,2.0657,2.0819,35490,0.097247,0.26395,0.90275,0.0078256,19.812,3.512,75.688,4.8224,6.8336,0
0.26513,2.0563,-1.0851,0.47229,-556.82,-1.6527,0.26513,-0.51368,1.3173,-1.0563,0.26768,0.12894,0.2093,0.26513,2722.2,0.13408,0.48632,0.26513,0.20127,0,2.1699,0.24353,0.20127,0.068382,-1.3876,0.13408,95.701,-37.609,2.1787,1.3344,0.20127,699.96,0.52146,0.52146,0.24505,1.3173,?,-1.0563,0.18602,0.41599,0.26973,0.18487,32.077,32.077,?,0.47229,0,0.23294,0.17683,0.47229,2.0563,1.9177,-36.609,-36.609,-163.75,0.18602,-0.25101,0.80236,0,?,11.379,569.75,0.64063,45.656,0
0.3181,0.42437,0.36888,3.1187,25.941,0,0.39028,1.3564,5.3594,0.57563,0.4095,2.2417,0.092989,0.39028,310.81,1.1744,2.3564,0.39028,0.072821,1.3339,1.1667,0.40914,0.059353,0.69641,0.39427,1.0043,21.283,0.80714,2.4404,0.068692,0.076408,12.824,28.463,11.677,0.40406,5.3594,2.0913,0.8259,0.075393,0.32292,0.027349,0.07634,33.15,31.816,16.241,3.0062,1.4427,0.30105,0.056172,1.2795,0.1741,0.035134,1.2595,1.8071,101.7,0.075393,0.55261,0.92725,0.43478,273.63,11.472,11.857,30.783,11.727,0
0.085248,0.14392,0.77001,6.4923,3.8439,0,0.10318,5.9481,1.3452,0.85608,0.11755,0.73595,0.084901,0.10318,459.97,0.79353,6.9481,0.10318,0.076702,204.54,0.51752,0.10379,0.063372,0.44795,0.84623,0.66894,7.2216,8.5755,3.7056,0.080122,0.078199,41.179,8.8638,8.6343,0.10251,1.3452,?,0.85608,0.076203,0.2793,0.041784,0.077154,236.35,31.802,0.11308,1.1153,221.42,0.092758,0.068955,6.3242,0.1402,0.11282,9.534,9.534,3909.1,0.076203,0.09958,0.92432,0,1.7845,11.477,38.041,9.595,14.981,0
0.20563,0.54608,0.72571,5.8488,44.447,0,0.25613,0.83125,1.2713,0.45392,0.26138,1.7113,0.21872,0.25613,716.79,0.50921,1.8312,0.25613,0.20146,170.14,1.8922,0.25555,0.16174,0.40225,0.44649,0.41674,48.702,5.8234,4.1289,0.30476,0.20156,53.896,6.7723,1.8562,0.25774,1.2713,?,0.45392,0.20273,1.1309,0.065596,0.20101,202.72,32.579,0.34698,1.8891,213.41,0.23362,0.18375,1.603,0.14967,0.14766,3.6424,3.6424,9764.4,0.20273,0.45301,0.79973,0,2.1453,11.203,42.97,8.4944,10.202,0
-0.24172,0.98512,0.41482,3.0382,-44.229,0,-0.19273,0.015109,1.0242,0.014884,0.099542,-0.94693,-0.14278,-0.19273,-2458.8,-0.14845,1.0151,-0.19273,-0.18817,14.046,0.5879,0.099457,-0.236,-0.074445,-0.034689,-0.19818,0.34029,1.0869,4.5552,0.95525,-0.13319,65.042,5.6118,1.1594,-0.11791,1.0242,0.83652,0.70696,-0.11512,2.5389,0.22499,0.097103,36.214,22.168,-6.1327,2.8445,12.596,0.052968,0.051714,0.62769,0.20353,0.1782,0.039,1.8524,14895,-0.11512,-16.24,1.1514,46.497,25.986,16.465,72.529,5.0324,2.6837,0
0.031087,0.13132,0.34568,3.6323,22.44,0.18794,0.039592,6.5391,1.0008,0.85872,0.039592,0.30149,0.039058,0.039592,441.94,0.8259,7.6149,0.039592,0.014258,23.098,0.77545,0.0069921,0.011195,0.23618,0.85872,0.76114,0.025199,0.66095,4.3866,-0.0012442,0.014258,17.275,21.129,0.053244,0.0069921,2.8353,?,0.85872,0.002518,1.0361,0.056914,0.002518,44.813,21.715,0.1769,2.2942,23.116,-0.061875,-0.022282,3.6323,0.13132,0.047328,1.6419,1.6419,8419.4,0.00078274,0.036201,0.99922,0,15.802,16.809,17.261,21.146,5.3095,0
0.1599,0.36636,0.48782,2.3333,60.211,0.41466,0.19248,1.5967,1.1885,0.58496,0.19248,0.52609,0.16919,0.19248,658,0.55471,2.7295,0.19248,0.16025,95.926,1.1034,0.18879,0.13312,0.52189,0.58496,0.46577,1.868,3.3342,4.9344,0.0013668,0.16025,132.13,2.7624,0.51531,0.18879,1.2116,1097.6,0.58545,0.15717,1.0102,0.060365,0.15717,147.1,51.17,0.50653,1.4705,114.01,0.17805,0.14823,2.3302,0.36587,0.36201,3.9981,4.0015,41939,0.15858,0.27335,0.84142,0.00083793,3.805,7.133,111.18,3.283,8.2098,0
